book_id,genres
4817,young_adult|fantasy|paranormal
4818,chick_lit|romance|fiction
4819,young_adult|romance|chick_lit
4820,erotica|fiction|romance
4821,vampires|young_adult|romance
4822,poetry|classics|literature
4823,business|non_fiction|psychology
4824,non_fiction|memoir|science
4825,fiction|thriller|mystery
4826,horror|classics|fiction
4827,horror|short_stories|fiction
4828,fiction|fantasy|contemporary
4829,thriller|mystery|fiction
4830,young_adult|vampires|fantasy
4831,fantasy|fiction|middle_grade
4832,fiction|classics|childrens
4833,romance|erotica|contemporary
4834,fiction|young_adult|contemporary
4835,fiction|adventure|romance
4836,memoir|biography|humor
4837,mystery|thriller|suspense
4838,fiction|mystery|contemporary
4839,chick_lit|fiction|romance
4840,thriller|mystery|fiction
4841,romance|contemporary|contemporary_romance
4842,historical_fiction|fiction|historical
4843,non_fiction|science|history
4844,fantasy|childrens|fiction
4845,horror|fiction|humor
4846,mystery|thriller|fiction
4847,picture_books|childrens|fiction
4848,non_fiction|memoir|fiction
4849,paranormal|paranormal_romance|vampires
4850,non_fiction|philosophy|religion
4851,manga|graphic_novels|young_adult
4852,non_fiction|memoir|humor
4853,fiction|historical_fiction|thriller
4854,mystery|fiction|crime
4855,graphic_novels|fiction|crime
4856,fiction|historical_fiction|historical
4857,paranormal_romance|paranormal|romance
4858,mystery|fiction|humor
4859,horror|fiction|short_stories
4860,thriller|fiction|adventure
4861,non_fiction|religion|memoir
4862,poetry|childrens|picture_books
4863,fiction|historical_fiction|thriller
4864,science_fiction|fiction|thriller
4865,fiction|classics|historical_fiction
4866,classics|fiction|short_stories
4867,vampires|paranormal|fantasy
4868,non_fiction|biography|classics
4869,childrens|picture_books|fiction
4870,classics|fiction|romance
4871,romance|contemporary_romance|contemporary
4872,humor|fiction|literature
4873,fiction|humor|literary_fiction
4874,graphic_novels|comics|fantasy
4875,thriller|mystery|crime
4876,mystery|crime|thriller
4877,childrens|picture_books|fiction
4878,paranormal_romance|vampires|paranormal
4879,non_fiction|memoir|religion
4880,philosophy|classics|non_fiction
4881,graphic_novels|fiction|horror
4882,fantasy|horror|fiction
4883,childrens|picture_books|fiction
4884,mystery|romance|suspense
4885,horror|historical_fiction|fiction
4886,picture_books|childrens|fiction
4887,non_fiction|history|biography
4888,fiction|horror|young_adult
4889,urban_fantasy|fantasy|paranormal
4890,non_fiction|biography|memoir
4891,fantasy|fiction|science_fiction_fantasy
4892,mystery|fiction|thriller
4893,history|non_fiction|biography
4894,non_fiction|psychology|philosophy
4895,mystery|romance|fiction
4896,romance|young_adult|contemporary
4897,urban_fantasy|paranormal|fantasy
4898,historical_fiction|fiction|historical
4899,fiction|contemporary|humor
4900,mystery|fiction|thriller
4901,urban_fantasy|paranormal|fantasy
4902,childrens|fiction|humor
4903,science_fiction|fiction|thriller
4904,history|non_fiction|war
4905,fiction|thriller|mystery
4906,history|non_fiction|historical
4907,realistic_fiction|young_adult|fiction
4908,non_fiction|psychology|biography
4909,mystery|fiction|crime
4910,historical_romance|romance|historical
4911,young_adult|mythology|fantasy
4912,mystery|thriller|fiction
4913,romance|fiction|chick_lit
4914,fantasy|fiction|science_fiction_fantasy
4915,fiction|thriller|mystery
4916,fantasy|young_adult|vampires
4917,fiction|thriller|mystery
4918,new_adult|romance|contemporary
4919,fiction|romance|chick_lit
4920,fiction|contemporary|contemporary_fiction
4921,urban_fantasy|fantasy|paranormal
4922,fantasy|urban_fantasy|mystery
4923,mystery|fiction|thriller
4924,fiction|thriller|mystery
4925,fantasy|young_adult|fiction
4926,historical_romance|romance|historical
4927,fantasy|fiction|thriller
4928,mystery|fiction|crime
4929,paranormal|fantasy|romance
4930,fantasy|graphic_novels|young_adult
4931,horror|fiction|fantasy
4932,memoir|non_fiction|biography
4933,science_fiction|fiction|science_fiction_fantasy
4934,young_adult|realistic_fiction|fiction
4935,non_fiction|literature|short_stories
4936,non_fiction|religion|romance
4937,fiction|young_adult|childrens
4938,fiction|coming_of_age|contemporary_fiction
4940,non_fiction
4941,fantasy|fiction|science_fiction_fantasy
4942,fiction|classics|literature
4943,fiction|classics|romance
4944,fantasy|urban_fantasy|fiction
4945,classics|fiction|non_fiction
4946,paranormal_romance|paranormal|romance
4947,picture_books|childrens|humor
4948,fiction|thriller|suspense
4949,memoir|non_fiction|religion
4950,historical_fiction|young_adult|historical
4951,comics|graphic_novels|fiction
4952,fantasy|fiction|young_adult
4953,business|non_fiction|biography
4954,paranormal|young_adult|fantasy
4955,fantasy|science_fiction_fantasy|fiction
4956,non_fiction|biography|memoir
4957,romance|fantasy|paranormal
4958,non_fiction|history|humor
4959,mystery|crime|fiction
4960,poetry|fiction|literature
4961,fantasy|fiction|science_fiction
4962,thriller|mystery|fiction
4963,thriller|mystery|fiction
4964,fantasy|fiction|dystopian
4965,young_adult|fiction|classics
4966,mystery|fiction|young_adult
4967,fiction|humor|contemporary
4968,non_fiction|biography|memoir
4969,non_fiction|biography|contemporary
4970,mystery|fiction|historical_fiction
4971,history|biography|non_fiction
4972,fiction|humor|contemporary
4973,fiction|classics|literature
4974,plays|classics|drama
4975,fantasy|middle_grade|realistic_fiction
4976,fantasy|fiction|classics
4977,young_adult|fiction|chick_lit
4978,science_fiction|humor|fiction
4979,fiction|humor|fantasy
4980,fiction|romance|literature
4981,religion|non_fiction|philosophy
4982,picture_books|childrens|fiction
4983,classics|literature|fiction
4984,humor|fiction|middle_grade
4985,fantasy|young_adult|fiction
4986,mystery|fiction|thriller
4987,fantasy|graphic_novels|young_adult
4988,historical_fiction|fiction|historical
4989,fiction|erotica|romance
4990,fiction|romance|mystery
4991,romance|fiction|contemporary
4992,fantasy|fiction|science_fiction_fantasy
4993,fantasy|fiction|epic_fantasy
4994,memoir|non_fiction|biography
4995,horror|thriller|fiction
4996,fiction|classics|historical_fiction
4997,urban_fantasy|fantasy|paranormal
4998,fantasy|mythology|young_adult
4999,plays|classics|drama
5000,paranormal_romance|paranormal|romance
5001,manga|romance|graphic_novels
5002,fiction|romance|literature
5003,childrens|picture_books|fiction
5004,thriller|adventure|fiction
5005,non_fiction|psychology|science
5006,mystery|fiction|contemporary_romance
5007,mystery|fiction|crime
5008,non_fiction|psychology|philosophy
5009,classics|literature|fiction
5010,fiction|adventure|thriller
5011,fiction|romance|chick_lit
5012,non_fiction|psychology|science
5013,fiction|mystery|suspense
5014,mystery|fiction|suspense
5015,fantasy|fiction|epic_fantasy
5016,fantasy|young_adult|paranormal
5017,paranormal_romance|paranormal|romance
5018,mystery|young_adult|fiction
5019,graphic_novels|comics|fiction
5020,historical_fiction|young_adult|fiction
5021,romance|contemporary_romance|contemporary
5022,young_adult|horror|fiction
5023,fantasy|historical_fiction|young_adult
5024,fiction|romance|contemporary
5025,fantasy|young_adult|romance
5026,horror|fiction|thriller
5027,science|non_fiction|history
5028,childrens|picture_books|fiction
5029,young_adult|fiction|chick_lit
5030,fiction|religion|fantasy
5031,short_stories|fiction|war
5032,young_adult|fantasy|fiction
5033,fiction|classics|mystery
5034,young_adult|dystopian|horror
5035,non_fiction|history|adventure
5036,historical_fiction|young_adult|fiction
5037,fiction|historical_fiction|historical
5038,young_adult|graphic_novels|romance
5039,mystery|fiction|thriller
5040,young_adult|science_fiction|dystopian
5041,mystery|crime|fiction
5042,mystery|romance|crime
5043,crime|mystery|fiction
5044,mystery|fantasy|urban_fantasy
5045,fantasy|young_adult|fiction
5046,history|drama
5047,fantasy|fiction|science_fiction
5048,young_adult|paranormal|romance
5049,fantasy|fiction|young_adult
5050,historical_fiction|fiction|romance
5051,history|non_fiction|science
5052,historical_fiction|fiction|historical
5053,biography|memoir|non_fiction
5054,fiction|historical_fiction|historical
5055,science_fiction|fiction|science_fiction_fantasy
5056,picture_books|childrens|fiction
5057,fiction|classics|humor
5058,fiction|contemporary|historical_fiction
5059,non_fiction|religion|philosophy
5060,young_adult|vampires|urban_fantasy
5061,fiction|thriller|mystery
5062,romance|suspense|contemporary
5063,romance|new_adult|contemporary_romance
5064,romance|contemporary|contemporary_romance
5065,mystery|thriller|crime
5066,realistic_fiction|fiction|childrens
5067,fantasy|fiction|epic_fantasy
5068,non_fiction|science|philosophy
5069,classics|fiction|childrens
5070,non_fiction|science|history
5071,picture_books|childrens|fiction
5072,science_fiction|fantasy|humor
5073,science_fiction|fiction|classics
5074,manga|horror|graphic_novels
5075,fantasy|childrens|fiction
5076,short_stories|fiction|literature
5077,mystery|fiction|suspense
5078,young_adult|chick_lit|fiction
5079,fantasy|young_adult|romance
5080,mystery|fiction|thriller
5081,history|biography|non_fiction
5082,crime|thriller|mystery
5083,thriller|fiction|mystery
5084,fiction|classics|literature
5085,young_adult|fantasy|contemporary
5086,historical_fiction|historical|fiction
5087,non_fiction|history|biography
5088,classics|mystery|fantasy
5089,classics|non_fiction|biography
5090,non_fiction|mystery|history
5091,fiction|mystery|contemporary
5092,fantasy|urban_fantasy|paranormal
5093,historical_fiction|fiction|historical
5094,non_fiction|childrens
5095,fiction|contemporary_fiction|chick_lit
5096,romance|new_adult|contemporary
5097,fiction|chick_lit|romance
5098,romance|contemporary|suspense
5099,fantasy|fiction|humor
5100,science_fiction|fiction|classics
5101,non_fiction|war|history
5102,fiction|religion|non_fiction
5103,fiction|thriller|mystery
5104,historical_fiction|fiction|historical
5105,young_adult|romance|contemporary
5106,young_adult|fantasy|paranormal
5107,fantasy|young_adult|adventure
5108,non_fiction|memoir|biography
5109,mystery|fiction|thriller
5110,fantasy|epic_fantasy|fiction
5111,romance|contemporary_romance|contemporary
5112,paranormal_romance|vampires|paranormal
5113,graphic_novels|comics|horror
5114,childrens|fiction|realistic_fiction
5115,mystery|fiction|classics
5116,fiction|classics|literature
5117,mystery|thriller|crime
5118,young_adult|science_fiction|romance
5119,biography|non_fiction|memoir
5120,non_fiction|business|history
5121,mystery|fiction|thriller
5122,non_fiction|history|memoir
5123,mystery|fiction|crime
5124,fiction|fantasy|chick_lit
5125,fiction|science_fiction|short_stories
5126,fiction|romance|literature
5127,fiction|young_adult|historical_fiction
5128,fiction|horror|thriller
5129,mystery|thriller|suspense
5130,fiction|romance|religion
5131,romance|new_adult|contemporary
5132,fiction|philosophy|historical_fiction
5133,fiction|mystery|suspense
5134,fantasy|horror|fiction
5135,mystery|fiction|suspense
5136,fantasy|young_adult|science_fiction
5137,romance|contemporary_romance|contemporary
5138,history|non_fiction|biography
5139,mystery|paranormal|fiction
5140,middle_grade|mystery|fiction
5141,science_fiction|fiction|science_fiction_fantasy
5142,fiction|historical_fiction|historical
5143,picture_books|childrens|fantasy
5144,fiction|thriller|action
5145,fantasy|fiction|young_adult
5146,non_fiction|memoir|history
5147,fantasy|fiction|epic_fantasy
5148,romance|fantasy|paranormal
5149,horror|science_fiction|fiction
5150,fiction|contemporary|literature
5151,fantasy|childrens|fiction
5152,classics|fiction|young_adult
5153,young_adult|romance|contemporary
5154,biography|non_fiction|memoir
5155,non_fiction|humor|memoir
5156,fantasy|young_adult|magic
5157,fiction|contemporary_fiction|contemporary
5158,contemporary_romance|romance|fiction
5159,fantasy|young_adult|vampires
5160,fantasy|fiction|epic_fantasy
5161,fiction|contemporary|literary_fiction
5162,fiction|thriller|mystery
5163,non_fiction|psychology|philosophy
5164,mystery|fiction|thriller
5165,historical_romance|historical|romance
5166,mystery|fiction|crime
5167,mystery|fiction|crime
5168,fantasy|fiction|science_fiction_fantasy
5169,young_adult|poetry|fiction
5170,romance|contemporary_romance|contemporary
5171,mystery|romance|crime
5172,new_adult|romance|contemporary
5173,graphic_novels|comics|science_fiction
5175,vampires|urban_fantasy|paranormal
5176,mystery|crime|fiction
5177,fiction|contemporary|literary_fiction
5178,new_adult|romance|contemporary
5179,fantasy|historical_fiction|historical
5180,biography|history|non_fiction
5181,graphic_novels|comics|science_fiction
5182,historical_fiction|fiction|historical
5183,young_adult|romance|contemporary
5184,young_adult|fiction|fantasy
5185,fiction|dystopian|science_fiction
5186,fantasy|science_fiction|fiction
5187,fiction|humor|contemporary_fiction
5188,horror|fiction|thriller
5189,classics|fiction|literature
5190,paranormal|young_adult|romance
5191,fiction|historical_fiction|coming_of_age
5192,science_fiction|fiction|classics
5193,vampires|young_adult|fantasy
5194,young_adult|paranormal|fantasy
5195,horror|fiction|thriller
5196,mystery|thriller|fiction
5197,new_adult|romance|contemporary
5198,historical_fiction|fiction|romance
5199,historical_fiction|young_adult|fiction
5200,young_adult|paranormal|horror
5201,adventure|fiction|thriller
5202,graphic_novels|comics|fiction
5203,fantasy|fiction|epic_fantasy
5204,graphic_novels|horror|comics
5205,graphic_novels|fantasy|comics
5206,fiction|mystery|humor
5207,comics|humor|fiction
5208,non_fiction|graphic_novels|comics
5209,horror|fiction|fantasy
5210,philosophy|non_fiction|history
5211,fiction|contemporary|drama
5212,non_fiction|biography|psychology
5213,manga|fantasy|romance
5214,historical_fiction|fiction|historical
5215,non_fiction|memoir|religion
5216,historical_fiction|fiction|historical
5217,fantasy|epic_fantasy|fiction
5218,paranormal_romance|paranormal|romance
5219,romance|fiction|chick_lit
5220,fiction|historical_fiction|chick_lit
5221,young_adult|fantasy|romance
5222,fiction|historical_fiction|mystery
5223,paranormal|young_adult|fantasy
5224,fantasy|young_adult|romance
5225,non_fiction|crime|mystery
5226,non_fiction|memoir|crime
5227,fantasy|graphic_novels|epic_fantasy
5228,business|non_fiction|psychology
5229,science_fiction|fantasy|fiction
5230,fiction|fantasy|science_fiction
5231,fiction|contemporary|contemporary_fiction
5232,fantasy|fiction|epic_fantasy
5233,fiction|chick_lit|contemporary
5234,non_fiction|religion|business
5235,thriller|fiction|action
5236,fiction|contemporary|chick_lit
5237,fiction|classics|young_adult
5238,fiction|contemporary|thriller
5239,mystery|fiction|crime
5240,crime|fiction|thriller
5241,fiction|historical_fiction|romance
5242,fiction|historical_fiction|mystery
5243,fiction|religion|fantasy
5244,fiction|classics|fantasy
5245,graphic_novels|young_adult|vampires
5246,romance|erotica|contemporary
5247,fantasy|fiction|science_fiction
5248,paranormal_romance|paranormal|romance
5249,fiction|magic|adventure
5250,romance|young_adult|contemporary
5251,historical_fiction|fiction|historical
5252,romance|contemporary_romance|contemporary
5253,picture_books|childrens|fantasy
5254,fiction|science_fiction|fantasy
5255,non_fiction|science|psychology
5256,science|non_fiction|religion
5257,fiction|classics|contemporary
5258,science|non_fiction|history
5259,fantasy|young_adult|romance
5260,young_adult|fiction|classics
5261,thriller|fiction|mystery
5262,young_adult|fantasy|mythology
5263,mystery|fiction|crime
5264,vampires|paranormal|paranormal_romance
5265,childrens|classics|poetry
5266,romance|erotica|contemporary
5267,young_adult|adventure|fiction
5269,science|non_fiction|history
5270,fiction|adult_fiction|religion
5271,vampires|young_adult|paranormal
5272,new_adult|contemporary_romance|contemporary
5273,short_stories|fantasy|fiction
5274,non_fiction|memoir|biography
5275,non_fiction|history|biography
5276,non_fiction|memoir|biography
5277,romance|contemporary_romance|fiction
5278,young_adult|romance|contemporary
5279,young_adult|contemporary|romance
5280,non_fiction|memoir|biography
5281,vampires|young_adult|fantasy
5282,mystery|fiction|crime
5283,non_fiction|mythology|philosophy
5284,mystery|fiction|thriller
5285,non_fiction|biography|religion
5286,history|non_fiction|science
5287,fantasy|romance|magic
5288,fantasy|fiction|science_fiction
5289,crime|mystery|fiction
5290,vampires|horror|fantasy
5291,manga|fantasy|romance
5292,fiction|mystery|historical_fiction
5293,horror|paranormal|vampires
5294,short_stories|fiction|literature
5295,fantasy|urban_fantasy|paranormal
5296,thriller|fiction|mystery
5297,fiction|historical|history
5298,science_fiction|fiction|humor
5299,mystery|fiction|thriller
5300,romance|new_adult|contemporary
5301,fantasy|childrens|fiction
5302,mystery|crime|fiction
5303,childrens|picture_books|fiction
5304,horror|fiction|thriller
5305,chick_lit|fiction|romance
5306,fiction|historical_fiction|science_fiction
5307,fantasy|fiction|humor
5308,dystopian|young_adult|science_fiction
5309,mystery|fiction|crime
5310,fantasy|science_fiction|fiction
5311,childrens|fiction|fantasy
5312,graphic_novels|comics|horror
5313,fiction|thriller|mystery
5314,mystery|fiction|thriller
5315,classics|fiction|literature
5316,urban_fantasy|paranormal|fantasy
5317,science_fiction|fiction|science_fiction_fantasy
5318,fiction|philosophy|fantasy
5319,mystery|fiction|crime
5320,young_adult|contemporary|fiction
5321,fantasy|young_adult|horror
5322,young_adult|vampires|fantasy
5323,romance|paranormal_romance|paranormal
5324,romance|paranormal_romance|paranormal
5325,religion|non_fiction|history
5326,science_fiction|fiction|philosophy
5327,non_fiction|philosophy|classics
5328,fantasy|young_adult|adventure
5329,fantasy|fiction|epic_fantasy
5330,fiction|literature|humor
5331,graphic_novels|comics|science_fiction
5332,fantasy|science_fiction|science_fiction_fantasy
5333,graphic_novels|comics|fantasy
5334,non_fiction|psychology|science
5335,fiction|mythology|historical_fiction
5336,biography|history|non_fiction
5337,mystery|thriller|horror
5338,young_adult|dystopian|science_fiction
5339,manga|fantasy|comics
5340,mystery|romance|crime
5341,science_fiction|fiction|fantasy
5342,young_adult|dystopian|magic
5343,fiction|science_fiction|thriller
5344,fantasy|comics|graphic_novels
5345,young_adult|fantasy|paranormal
5346,short_stories|literature|fiction
5347,fantasy|fiction|mystery
5348,historical_fiction|romance|fiction
5349,memoir|non_fiction|biography
5350,young_adult|mystery|contemporary
5351,childrens|classics|picture_books
5352,fantasy|magic|fiction
5353,non_fiction|childrens|humor
5354,mystery|fiction|classics
5355,chick_lit|fiction|romance
5356,science_fiction|fiction|science_fiction_fantasy
5357,fantasy|fiction|epic_fantasy
5358,fiction|classics|humor
5359,mystery|thriller|crime
5360,young_adult|fantasy|dystopian
5361,fiction|romance|chick_lit
5362,young_adult|romance|contemporary
5363,non_fiction|biography|memoir
5364,non_fiction|biography|memoir
5365,mystery|thriller|suspense
5366,graphic_novels|comics|science_fiction
5367,science_fiction|fiction|science
5368,historical_fiction|fiction|historical
5369,psychology|non_fiction|biography
5370,vampires|paranormal|urban_fantasy
5371,historical_fiction|fiction|historical
5372,young_adult|paranormal|fantasy
5373,non_fiction|philosophy|literature
5374,fiction|short_stories|literature
5375,historical_romance|romance|historical
5376,history|non_fiction|classics
5377,biography|non_fiction|history
5378,fiction|classics|literature
5379,mystery|crime|thriller
5380,fantasy|childrens|fiction
5381,science_fiction|fiction|young_adult
5382,classics|fiction|adventure
5383,young_adult|paranormal|fantasy
5384,graphic_novels|comics|humor
5385,fiction|contemporary|contemporary_fiction
5386,classics|fiction|literature
5387,philosophy|non_fiction|religion
5388,fantasy|fiction|romance
5389,classics|horror|short_stories
5390,fantasy|young_adult|science_fiction
5391,young_adult|contemporary|chick_lit
5392,historical_fiction|fiction|war
5393,young_adult|dystopian|short_stories
5394,non_fiction|memoir|biography
5395,fiction|mythology|historical_fiction
5396,mystery|short_stories|fantasy
5397,chick_lit|fiction|romance
5398,graphic_novels|comics|fantasy
5399,non_fiction|classics|history
5400,picture_books|childrens|humor
5401,comics|graphic_novels|science_fiction
5402,young_adult|romance|chick_lit
5403,vampires|young_adult|paranormal
5404,classics|fiction|literature
5405,fantasy|young_adult|fiction
5406,young_adult|contemporary|realistic_fiction
5407,fiction|contemporary_fiction|literary_fiction
5408,mystery|thriller|crime
5409,fiction|fantasy|historical_fiction
5410,urban_fantasy|vampires|paranormal
5411,romance|contemporary_romance|contemporary
5412,humor|fiction|fantasy
5413,non_fiction|philosophy|psychology
5414,fantasy|young_adult|fiction
5415,fantasy|science_fiction|fiction
5416,fiction|literary_fiction|adult_fiction
5417,mystery|fiction|crime
5418,non_fiction|psychology|science
5419,fiction|contemporary|literature
5420,non_fiction|history|philosophy
5421,fiction|historical_fiction|historical
5422,mystery|fiction|crime
5423,fiction|thriller|mystery
5424,business|non_fiction|psychology
5425,historical_fiction|literature|history
5426,romance|contemporary_romance|contemporary
5427,chick_lit|fiction|romance
5428,science_fiction|fiction|war
5429,fantasy|fiction|epic_fantasy
5430,fiction|chick_lit|contemporary
5431,romance|contemporary_romance|contemporary
5432,fantasy|young_adult|romance
5433,fiction|historical|history
5434,young_adult|chick_lit|fiction
5435,non_fiction|biography|psychology
5436,young_adult|fiction|realistic_fiction
5437,classics|fiction|literature
5438,picture_books|childrens|fiction
5439,non_fiction|science_fiction|humor
5440,young_adult|science_fiction|fiction
5441,fiction|thriller|mystery
5442,fantasy|science_fiction|paranormal
5443,fiction|adventure|thriller
5444,fantasy|young_adult|science_fiction
5445,chick_lit|romance|fiction
5446,childrens|picture_books|fiction
5447,fiction|historical_fiction|adult_fiction
5448,fiction|contemporary|literature
5449,non_fiction|childrens|psychology
5450,new_adult|romance|contemporary
5451,romance|fiction|young_adult
5452,young_adult|realistic_fiction|fiction
5453,non_fiction|science
5454,non_fiction|memoir|biography
5455,young_adult|fiction|adventure
5456,fiction|historical_fiction|young_adult
5457,romance|new_adult|contemporary
5458,classics|fiction|young_adult
5459,suspense|mystery|crime
5460,fiction|short_stories|poetry
5461,mystery|crime|thriller
5462,historical_fiction|fiction|historical
5463,fantasy|fiction|young_adult
5464,graphic_novels|horror|fiction
5465,young_adult|romance|paranormal
5466,new_adult|romance|contemporary
5467,fiction|mystery|suspense
5468,mystery|fiction|crime
5469,fantasy|young_adult|fiction
5470,science_fiction|fiction|science
5471,business|non_fiction|psychology
5472,fiction|adult_fiction|general_fiction
5473,vampires|young_adult|paranormal
5474,fiction|young_adult|contemporary
5475,fantasy|historical_fiction|young_adult
5476,poetry|young_adult|realistic_fiction
5477,fiction|adventure|young_adult
5478,fiction|contemporary|literary_fiction
5479,historical_fiction|romance|fiction
5481,thriller|fiction|mystery
5482,non_fiction|humor|memoir
5483,business|non_fiction|psychology
5484,graphic_novels|comics|fantasy
5485,fiction|horror|fantasy
5486,mystery|fiction|thriller
5487,non_fiction|psychology|philosophy
5488,dystopian|young_adult|fantasy
5489,mythology|young_adult|fantasy
5490,young_adult|childrens|mystery
5491,childrens|fiction|realistic_fiction
5492,picture_books|childrens|fiction
5493,childrens|non_fiction|fiction
5494,fantasy|young_adult|fiction
5495,business|non_fiction|history
5496,non_fiction|memoir|poetry
5497,young_adult|vampires|horror
5498,fantasy|science_fiction|fiction
5499,mystery|paranormal|fantasy
5500,young_adult|fiction|historical_fiction
5501,mystery|fiction|crime
5502,manga|fantasy|romance
5503,new_adult|romance|contemporary
5504,fantasy|young_adult|science_fiction
5505,mystery|crime|fiction
5506,science_fiction|fiction|fantasy
5507,horror|fiction|thriller
5508,classics|mystery|fiction
5509,mystery|crime|fiction
5510,comics|humor|fiction
5511,vampires|dystopian|paranormal
5512,mystery|romance|crime
5513,romance|new_adult|contemporary
5514,non_fiction|biography|adventure
5515,fantasy|fiction|epic_fantasy
5516,mystery|middle_grade|fiction
5517,chick_lit|romance|fiction
5518,non_fiction|crime|mystery
5519,fiction|mystery|thriller
5520,humor|fiction|picture_books
5521,fiction|adventure|action
5522,romance|contemporary_romance|contemporary
5523,manga|graphic_novels|fantasy
5524,biography|non_fiction|memoir
5525,fiction|thriller|mystery
5526,young_adult|fiction|realistic_fiction
5527,non_fiction|classics|memoir
5528,mystery|thriller|fiction
5529,philosophy|business|non_fiction
5530,new_adult|romance|contemporary
5531,non_fiction|psychology|religion
5532,young_adult|contemporary|fiction
5533,urban_fantasy|paranormal|fantasy
5534,chick_lit|fiction|romance
5535,middle_grade|realistic_fiction|mystery
5536,fantasy|fiction|young_adult
5537,science|psychology|non_fiction
5538,science_fiction|fiction|fantasy
5539,young_adult|romance|chick_lit
5540,classics|plays|drama
5541,young_adult|dystopian|science_fiction
5542,vampires|young_adult|paranormal
5543,erotica|romance|fiction
5544,dystopian|young_adult|romance
5545,non_fiction|history|science
5546,romance|erotica|contemporary_romance
5547,paranormal_romance|paranormal|vampires
5548,mystery|thriller|crime
5549,non_fiction|memoir|fiction
5550,classics|fiction|literature
5551,historical_fiction|fiction|history
5552,fiction|contemporary|coming_of_age
5553,fiction|contemporary|literary_fiction
5554,fantasy|fiction|epic_fantasy
5555,new_adult|romance|contemporary
5556,fiction|literature|literary_fiction
5557,mystery|fiction|thriller
5558,fiction|thriller|horror
5559,fantasy|paranormal|romance
5560,fantasy|fiction|epic_fantasy
5561,historical_fiction|fiction|historical
5562,mystery|fiction|science_fiction
5563,science_fiction|fiction|dystopian
5564,thriller|fiction|mystery
5565,fantasy|young_adult|vampires
5566,paranormal|paranormal_romance|romance
5567,fiction|young_adult|classics
5568,mystery|fiction|horror
5569,horror|short_stories|classics
5570,horror|fiction|mystery
5571,non_fiction|religion|classics
5572,historical_romance|romance|historical
5573,fiction|chick_lit|general_fiction
5574,historical_fiction|young_adult|historical
5575,science_fiction|fiction|fantasy
5576,urban_fantasy|fantasy|paranormal
5577,horror|fiction|paranormal
5578,fiction|historical_fiction|literary_fiction
5579,fantasy|young_adult|paranormal
5580,comics|humor|graphic_novels
5581,horror|classics|vampires
5582,fantasy|young_adult|fiction
5583,young_adult|contemporary|drama
5584,romance|new_adult|contemporary
5585,mystery|young_adult|fiction
5586,graphic_novels|comics|science_fiction
5587,historical_fiction|fiction|historical
5588,mystery|fiction|crime
5589,historical_fiction|young_adult|fiction
5590,picture_books|childrens|fiction
5591,science_fiction|fiction|science_fiction_fantasy
5592,non_fiction|biography|humor
5593,non_fiction|biography|memoir
5594,historical_romance|romance|historical
5595,fiction|historical_fiction|historical
5596,historical_fiction|classics|historical
5597,young_adult|fantasy|dystopian
5598,fantasy|young_adult|fiction
5599,fantasy|fiction|epic_fantasy
5600,romance|paranormal|paranormal_romance
5601,picture_books|childrens|fiction
5602,romance|new_adult|contemporary
5603,non_fiction|memoir|humor
5604,war|history|non_fiction
5605,horror|fiction|humor
5606,non_fiction|history|biography
5607,fiction|thriller|mystery
5608,romance|contemporary_romance|contemporary
5609,fantasy|urban_fantasy|paranormal
5610,business|non_fiction|psychology
5611,paranormal_romance|paranormal|romance
5612,horror|fiction|mystery
5613,horror|young_adult|thriller
5614,fiction|chick_lit|romance
5615,fiction|chick_lit|humor
5616,fiction|crime|contemporary
5618,mystery|fiction|humor
5619,romance|mystery|suspense
5620,fiction|mystery|literary_fiction
5621,young_adult|childrens|fiction
5622,young_adult|fiction|adventure
5623,non_fiction|memoir|history
5624,mystery|crime|fiction
5625,non_fiction|humor|history
5626,classics|fiction|literature
5627,fiction|short_stories|classics
5628,historical_fiction|fiction|historical
5629,fiction|classics|literature
5630,science_fiction|fiction|science_fiction_fantasy
5631,romance|contemporary_romance|chick_lit
5632,fantasy|young_adult|fiction
5633,adventure|mystery|young_adult
5634,non_fiction|history|science
5635,romance|new_adult|contemporary_romance
5636,young_adult|contemporary|fiction
5637,philosophy|non_fiction|classics
5638,romance|contemporary_romance|contemporary
5639,mystery|crime|fiction
5640,non_fiction|psychology|business
5641,mystery|fiction|historical_fiction
5642,mystery|fiction|thriller
5643,non_fiction|biography|history
5644,romance|new_adult|contemporary
5645,young_adult|adventure|supernatural
5646,romance|contemporary_romance|contemporary
5647,non_fiction|short_stories|fiction
5648,fiction|historical_fiction|historical
5649,romance|contemporary|chick_lit
5650,mystery|thriller|fiction
5651,romance|contemporary|chick_lit
5652,young_adult|fantasy|science_fiction
5653,fantasy|graphic_novels|comics
5654,mystery|crime|thriller
5655,fiction|thriller|action
5656,mystery|fiction|crime
5657,non_fiction|science|humor
5658,non_fiction|biography|memoir
5659,paranormal_romance|paranormal|romance
5660,young_adult|science_fiction|dystopian
5661,fantasy|fiction|young_adult
5662,young_adult|dystopian|science_fiction
5663,non_fiction|memoir|biography
5664,history|biography|non_fiction
5665,mystery|crime|fiction
5666,science_fiction|fiction|science
5667,fiction|chick_lit|romance
5668,mystery|fiction|crime
5669,mystery|fiction|thriller
5670,non_fiction|fiction|short_stories
5671,fantasy|magic|fiction
5672,fantasy|epic_fantasy|fiction
5673,fiction|thriller|horror
5674,graphic_novels|comics|horror
